trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
695,False,"{'a': 0.002, 'e': 0.24957395372380728}",20,4,-2.05641140550046,"{0: 13, 1: 1, 2: 2, 3: 0, 4: 0}",1
696,False,"{'a': 0.002, 'e': 0.24907530463166816}",20,6,7.916159229877241,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
697,False,"{'a': 0.002, 'e': 0.24857765184107966}",20,10,17.490584282806605,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
698,False,"{'a': 0.002, 'e': 0.24808099336142997}",25,14,-23.08772150930594,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
699,False,"{'a': 0.002, 'e': 0.2475853272060845}",30,14,-34.24906887750213,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 1}",1
700,False,"{'a': 0.002, 'e': 0.24709065139237796}",30,12,33.89258085033241,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
701,False,"{'a': 0.002, 'e': 0.24659696394160643}",25,0,-44.83290222351266,"{0: 20, 1: 1, 2: 3, 3: 0, 4: 1}",0
702,False,"{'a': 0.002, 'e': 0.2461042628790195}",25,0,-48.951525199125186,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 2}",0
703,False,"{'a': 0.002, 'e': 0.2456125462338122}",20,4,3.198649587627407,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 0}",1
704,False,"{'a': 0.002, 'e': 0.24512181203911731}",35,23,-2.6730494966838605,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
705,False,"{'a': 0.002, 'e': 0.2446320583319975}",20,14,-29.66957395587864,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 1}",1
706,False,"{'a': 0.002, 'e': 0.2441432831534371}",35,13,-3.9858943097226955,"{0: 19, 1: 1, 2: 1, 3: 1, 4: 0}",1
707,False,"{'a': 0.002, 'e': 0.24365548454833486}",25,6,-44.458968013172,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 1}",1
708,False,"{'a': 0.002, 'e': 0.24316866056549566}",35,18,-54.084873681068494,"{0: 12, 1: 3, 2: 0, 3: 1, 4: 1}",1
709,False,"{'a': 0.002, 'e': 0.24268280925762298}",30,0,19.364864918472012,"{0: 28, 1: 0, 2: 2, 3: 0, 4: 0}",1
710,False,"{'a': 0.002, 'e': 0.2421979286813109}",20,10,14.638589164734743,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
711,False,"{'a': 0.002, 'e': 0.24171401689703645}",30,0,-65.76546867405916,"{0: 26, 1: 0, 2: 2, 3: 0, 4: 2}",0
712,False,"{'a': 0.002, 'e': 0.24123107196915192}",20,11,-13.07405456083185,"{0: 7, 1: 1, 2: 0, 3: 1, 4: 0}",1
713,False,"{'a': 0.002, 'e': 0.24074909196587688}",25,0,-16.899615167664383,"{0: 22, 1: 2, 2: 0, 3: 0, 4: 1}",0
714,False,"{'a': 0.002, 'e': 0.2402680749592907}",20,12,15.151999995206914,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
715,False,"{'a': 0.002, 'e': 0.2397880190253247}",20,0,-11.665449327171297,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
716,False,"{'a': 0.002, 'e': 0.23930892224375455}",25,3,-64.24490621727742,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 2}",1
717,False,"{'a': 0.002, 'e': 0.23883078269819244}",25,6,-39.23438425396855,"{0: 13, 1: 1, 2: 4, 3: 1, 4: 0}",1
718,False,"{'a': 0.002, 'e': 0.23835359847607956}",25,14,-8.754646792628135,"{0: 8, 1: 1, 2: 2, 3: 0, 4: 0}",1
719,False,"{'a': 0.002, 'e': 0.2378773676686784}",20,6,-55.50491855035283,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 2}",1
720,False,"{'a': 0.002, 'e': 0.23740208837106508}",20,0,9.296439795622367,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
721,False,"{'a': 0.002, 'e': 0.23692775868212176}",20,10,-13.42221859735405,"{0: 8, 1: 0, 2: 1, 3: 1, 4: 0}",1
722,False,"{'a': 0.002, 'e': 0.2364543767045291}",20,9,-46.284880182546736,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 1}",1
723,False,"{'a': 0.002, 'e': 0.23598194054475852}",30,19,18.277252497819138,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
724,False,"{'a': 0.002, 'e': 0.23551044831306475}",25,20,10.555892893972604,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
725,False,"{'a': 0.002, 'e': 0.23503989812347828}",25,19,9.341098996276582,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
726,False,"{'a': 0.002, 'e': 0.23457028809379765}",20,0,2.4568836728189853,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
727,False,"{'a': 0.002, 'e': 0.2341016163455822}",30,0,22.361342996267858,"{0: 28, 1: 1, 2: 1, 3: 0, 4: 0}",0
728,False,"{'a': 0.002, 'e': 0.23363388100414423}",25,11,19.770238501688294,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
729,False,"{'a': 0.002, 'e': 0.2331670801985418}",20,12,-6.9004943499696045,"{0: 6, 1: 0, 2: 2, 3: 0, 4: 0}",1
730,False,"{'a': 0.002, 'e': 0.23270121206157107}",20,0,-5.762348932419337,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
731,False,"{'a': 0.002, 'e': 0.23223627472975883}",20,0,-16.796853626691764,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",0
732,False,"{'a': 0.002, 'e': 0.23177226634335515}",30,16,30.376431230507432,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
733,False,"{'a': 0.002, 'e': 0.23130918504632592}",20,4,9.818577591001564,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
734,False,"{'a': 0.002, 'e': 0.23084702898634524}",20,8,-0.4898948290380283,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
735,False,"{'a': 0.002, 'e': 0.23038579631478834}",25,0,-18.896022300305557,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 1}",0
736,False,"{'a': 0.002, 'e': 0.22992548518672384}",25,18,12.091854190530917,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
737,False,"{'a': 0.002, 'e': 0.22946609376090668}",20,5,15.866403953986499,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
738,False,"{'a': 0.002, 'e': 0.2290076201997705}",25,8,-36.77604858481878,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 1}",1
739,False,"{'a': 0.002, 'e': 0.2285500626694205}",25,16,10.10864809548865,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
740,False,"{'a': 0.002, 'e': 0.22809341933962587}",20,15,10.449062961313597,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
741,False,"{'a': 0.002, 'e': 0.22763768838381274}",20,5,16.094712313082887,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
742,False,"{'a': 0.002, 'e': 0.22718286797905665}",35,18,12.30792339795774,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
743,False,"{'a': 0.002, 'e': 0.22672895630607542}",20,14,0.00375641347919764,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
744,False,"{'a': 0.002, 'e': 0.2262759515492217}",30,13,11.399419228687528,"{0: 14, 1: 3, 2: 0, 3: 0, 4: 0}",1
745,False,"{'a': 0.002, 'e': 0.22582385189647586}",20,0,13.379175825120436,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
746,False,"{'a': 0.002, 'e': 0.22537265553943872}",30,7,22.16525980769583,"{0: 21, 1: 1, 2: 1, 3: 0, 4: 0}",1
747,False,"{'a': 0.002, 'e': 0.22492236067332425}",20,0,-61.00612547054332,"{0: 16, 1: 0, 2: 2, 3: 1, 4: 1}",0
748,False,"{'a': 0.002, 'e': 0.22447296549695234}",20,0,-32.40835996684799,"{0: 18, 1: 0, 2: 0, 3: 1, 4: 1}",0
749,False,"{'a': 0.002, 'e': 0.22402446821274175}",25,5,24.9230565251257,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",1
750,False,"{'a': 0.002, 'e': 0.22357686702670268}",25,8,4.676408024344347,"{0: 14, 1: 2, 2: 1, 3: 0, 4: 0}",1
751,False,"{'a': 0.002, 'e': 0.22313016014842982}",20,0,-19.93204131106681,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 1}",0
752,False,"{'a': 0.002, 'e': 0.22268434579109508}",30,20,16.060194540314754,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
753,False,"{'a': 0.002, 'e': 0.2222394221714404}",25,0,-7.023480582664455,"{0: 21, 1: 0, 2: 4, 3: 0, 4: 0}",0
754,False,"{'a': 0.002, 'e': 0.22179538750977074}",25,4,31.475038577460786,"{0: 20, 1: 1, 2: 0, 3: 0, 4: 0}",1
755,False,"{'a': 0.002, 'e': 0.22135224002994683}",25,2,30.80007092282705,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 0}",1
756,False,"{'a': 0.002, 'e': 0.2209099779593782}",20,12,12.255904696674792,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
757,False,"{'a': 0.002, 'e': 0.22046859952901593}",25,14,18.049124881172897,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
758,False,"{'a': 0.002, 'e': 0.22002810297334574}",25,1,-8.496823968674597,"{0: 20, 1: 3, 2: 0, 3: 1, 4: 0}",1
759,False,"{'a': 0.002, 'e': 0.21958848653038082}",35,19,19.614102494835343,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
760,False,"{'a': 0.002, 'e': 0.2191497484416548}",20,9,5.975882294307302,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
761,False,"{'a': 0.002, 'e': 0.21871188695221475}",25,15,5.705087116311187,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
762,False,"{'a': 0.002, 'e': 0.21827490031061414}",20,9,6.386826366168433,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
763,False,"{'a': 0.002, 'e': 0.21783878676890578}",20,8,-33.230106470259436,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 1}",1
764,False,"{'a': 0.002, 'e': 0.21740354458263497}",20,5,-19.64857049372917,"{0: 12, 1: 0, 2: 2, 3: 1, 4: 0}",1
765,False,"{'a': 0.002, 'e': 0.21696917201083235}",20,14,12.28243473210331,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
766,False,"{'a': 0.002, 'e': 0.21653566731600707}",30,18,-27.66824119096357,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 1}",1
767,False,"{'a': 0.002, 'e': 0.21610302876413975}",30,7,-42.66976303771265,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 2}",1
768,False,"{'a': 0.002, 'e': 0.21567125462467565}",25,0,-1.4605839969762653,"{0: 22, 1: 1, 2: 1, 3: 1, 4: 0}",0
769,False,"{'a': 0.002, 'e': 0.21524034317051757}",20,0,20.323398035309342,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
770,False,"{'a': 0.002, 'e': 0.2148102926780192}",25,17,4.977268647248335,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
771,False,"{'a': 0.002, 'e': 0.21438110142697794}",25,15,5.303759381314364,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
772,False,"{'a': 0.002, 'e': 0.21395276770062824}",20,8,21.984579172350283,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
773,False,"{'a': 0.002, 'e': 0.2135252897856346}",20,9,22.824862379997946,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
774,False,"{'a': 0.002, 'e': 0.21309866597208482}",20,10,23.11236457243064,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
775,False,"{'a': 0.002, 'e': 0.21267289455348304}",20,12,8.827608660462353,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
776,False,"{'a': 0.002, 'e': 0.21224797382674304}",25,5,31.065752333564568,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
777,False,"{'a': 0.002, 'e': 0.21182390209218135}",25,10,-41.674468089188046,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 1}",1
778,False,"{'a': 0.002, 'e': 0.21140067765351048}",25,0,-32.508286972714814,"{0: 22, 1: 0, 2: 2, 3: 0, 4: 1}",0
779,False,"{'a': 0.002, 'e': 0.21097829881783206}",25,14,5.854027004283058,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
780,False,"{'a': 0.002, 'e': 0.21055676389563024}",20,5,-14.3019146966942,"{0: 10, 1: 4, 2: 1, 3: 0, 4: 0}",1
781,False,"{'a': 0.002, 'e': 0.21013607120076472}",25,0,38.88999706647959,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
782,False,"{'a': 0.002, 'e': 0.2097162190504642}",20,6,-28.568506564695173,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
783,False,"{'a': 0.002, 'e': 0.20929720576531952}",25,16,5.065007960483777,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
784,False,"{'a': 0.002, 'e': 0.20887902966927693}",25,12,0.48862559674764916,"{0: 12, 1: 0, 2: 0, 3: 1, 4: 0}",1
785,False,"{'a': 0.002, 'e': 0.20846168908963153}",25,8,9.25478828147955,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
786,False,"{'a': 0.002, 'e': 0.20804518235702046}",25,11,-37.53898407639453,"{0: 12, 1: 0, 2: 0, 3: 1, 4: 1}",1
787,False,"{'a': 0.002, 'e': 0.2076295078054162}",25,16,5.325442183961329,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
788,False,"{'a': 0.002, 'e': 0.20721466377212}",25,0,-4.36734936078405,"{0: 21, 1: 1, 2: 3, 3: 0, 4: 0}",0
789,False,"{'a': 0.002, 'e': 0.20680064859775515}",30,13,11.250035761473306,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
790,False,"{'a': 0.002, 'e': 0.20638746062626045}",20,13,-0.6823584962520508,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
791,False,"{'a': 0.002, 'e': 0.20597509820488344}",30,11,-12.022883313769768,"{0: 15, 1: 0, 2: 4, 3: 0, 4: 0}",1
792,False,"{'a': 0.002, 'e': 0.2055635596841739}",20,9,15.952282885296025,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
793,False,"{'a': 0.002, 'e': 0.20515284341797715}",20,0,-5.416223670255119,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
794,False,"{'a': 0.002, 'e': 0.20474294776342764}",25,12,-17.699808533212597,"{0: 11, 1: 0, 2: 0, 3: 2, 4: 0}",1
795,False,"{'a': 0.002, 'e': 0.20433387108094214}",20,16,8.256610168620718,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
796,False,"{'a': 0.002, 'e': 0.20392561173421342}",25,10,-36.62345452176233,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 1}",1
797,False,"{'a': 0.002, 'e': 0.20351816809020354}",20,2,-11.01530112610431,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
798,False,"{'a': 0.002, 'e': 0.20311153851913738}",20,11,16.45863162291847,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
799,False,"{'a': 0.002, 'e': 0.2027057213944961}",25,0,-5.969070871220848,"{0: 22, 1: 0, 2: 2, 3: 1, 4: 0}",0
800,False,"{'a': 0.002, 'e': 0.2023007150930107}",20,0,16.92221666457495,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",1
801,False,"{'a': 0.002, 'e': 0.20189651799465538}",25,4,8.252852847872694,"{0: 20, 1: 0, 2: 0, 3: 1, 4: 0}",1
802,False,"{'a': 0.002, 'e': 0.20149312848264125}",30,14,8.885015821461401,"{0: 13, 1: 3, 2: 0, 3: 0, 4: 0}",1
803,False,"{'a': 0.002, 'e': 0.20109054494340972}",20,12,15.805114929306205,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
804,False,"{'a': 0.002, 'e': 0.20068876576662606}",25,9,28.6010913787498,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
805,False,"{'a': 0.002, 'e': 0.20028778934517305}",25,0,29.774922338556557,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
806,False,"{'a': 0.002, 'e': 0.1998876140751445}",25,15,18.64950644589731,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
807,False,"{'a': 0.002, 'e': 0.19948823835583873}",30,3,-0.2273589258905675,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 1}",1
808,False,"{'a': 0.002, 'e': 0.1990896605897524}",25,17,5.5191159433972965,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
809,False,"{'a': 0.002, 'e': 0.19869187918257386}",35,15,31.96884232460709,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
810,False,"{'a': 0.002, 'e': 0.19829489254317698}",25,14,-31.736827059156017,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 1}",1
811,False,"{'a': 0.002, 'e': 0.19789869908361465}",20,4,-47.295725027733276,"{0: 12, 1: 1, 2: 2, 3: 0, 4: 1}",1
812,False,"{'a': 0.002, 'e': 0.19750329721911256}",20,7,20.65509508496885,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
813,False,"{'a': 0.002, 'e': 0.19710868536806264}",20,7,25.53990482556886,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
814,False,"{'a': 0.002, 'e': 0.19671486195201704}",20,10,21.71733057656772,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
815,False,"{'a': 0.002, 'e': 0.1963218253956815}",20,15,10.464497619426604,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
816,False,"{'a': 0.002, 'e': 0.19592957412690934}",20,3,16.295816809366634,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
817,False,"{'a': 0.002, 'e': 0.1955381065766949}",25,8,29.16129915629896,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
818,False,"{'a': 0.002, 'e': 0.1951474211791675}",20,3,-17.953179353724707,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
819,False,"{'a': 0.002, 'e': 0.194757516371585}",20,2,12.787466474149738,"{0: 16, 1: 2, 2: 0, 3: 0, 4: 0}",1
820,False,"{'a': 0.002, 'e': 0.19436839059432767}",30,8,23.034603399983876,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
821,False,"{'a': 0.002, 'e': 0.19398004229089189}",30,0,35.554596538867756,"{0: 29, 1: 0, 2: 1, 3: 0, 4: 0}",0
822,False,"{'a': 0.002, 'e': 0.1935924699078839}",20,0,29.436348774414473,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
823,False,"{'a': 0.002, 'e': 0.19320567189501364}",30,17,28.13521441087232,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
824,False,"{'a': 0.002, 'e': 0.1928196467050886}",30,12,-60.85123496087317,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 2}",1
825,False,"{'a': 0.002, 'e': 0.19243439279400748}",25,0,-50.49455225598154,"{0: 21, 1: 0, 2: 2, 3: 1, 4: 1}",0
826,False,"{'a': 0.002, 'e': 0.19204990862075408}",30,16,-3.920250790503366,"{0: 12, 1: 1, 2: 0, 3: 1, 4: 0}",1
827,False,"{'a': 0.002, 'e': 0.19166619264739126}",30,13,10.348999523846679,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
828,False,"{'a': 0.002, 'e': 0.19128324333905458}",25,13,9.57898812019735,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
829,False,"{'a': 0.002, 'e': 0.19090105916394629}",20,11,16.0686567807852,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
830,False,"{'a': 0.002, 'e': 0.19051963859332918}",25,5,6.969550524131937,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",1
831,False,"{'a': 0.002, 'e': 0.1901389801015205}",20,0,3.29875978022998,"{0: 18, 1: 1, 2: 0, 3: 1, 4: 0}",0
832,False,"{'a': 0.002, 'e': 0.18975908216588572}",20,9,20.35073123677904,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
833,False,"{'a': 0.002, 'e': 0.18937994326683263}",20,2,-27.06002835749218,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 1}",1
834,False,"{'a': 0.002, 'e': 0.18900156188780515}",25,5,29.29464655772791,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
835,False,"{'a': 0.002, 'e': 0.1886239365152772}",30,17,0.04416494840737606,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
836,False,"{'a': 0.002, 'e': 0.1882470656387468}",20,11,-8.680410940161677,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 0}",1
837,False,"{'a': 0.002, 'e': 0.18787094775072993}",30,16,-30.21290224907467,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
838,False,"{'a': 0.002, 'e': 0.18749558134675456}",25,1,10.4803312756413,"{0: 22, 1: 0, 2: 2, 3: 0, 4: 0}",1
839,False,"{'a': 0.002, 'e': 0.1871209649253546}",20,5,25.422548864704854,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
840,False,"{'a': 0.002, 'e': 0.1867470969880638}",30,21,3.8556232511179935,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
841,False,"{'a': 0.002, 'e': 0.18637397603940997}",20,9,-4.274173276730304,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
842,False,"{'a': 0.002, 'e': 0.1860016005869088}",25,8,-26.625292398181628,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 1}",1
843,False,"{'a': 0.002, 'e': 0.18562996914105798}",25,6,30.627776189051666,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
844,False,"{'a': 0.002, 'e': 0.18525908021533122}",20,15,7.83639885130622,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
845,False,"{'a': 0.002, 'e': 0.18488893232617234}",20,5,-25.460935902915715,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 1}",1
846,False,"{'a': 0.002, 'e': 0.18451952399298926}",25,3,-22.36148997608536,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 1}",1
847,False,"{'a': 0.002, 'e': 0.1841508537381482}",25,14,5.742214698198497,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
848,False,"{'a': 0.002, 'e': 0.18378292008696764}",20,11,5.879590048603028,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
849,False,"{'a': 0.002, 'e': 0.18341572156771246}",20,1,-22.22357331139941,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 1}",1
850,False,"{'a': 0.002, 'e': 0.18304925671158812}",25,17,18.019436628316445,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
851,False,"{'a': 0.002, 'e': 0.18268352405273466}",30,15,16.415300439272357,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
852,False,"{'a': 0.002, 'e': 0.182318522128221}",20,16,6.357707944366655,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
853,False,"{'a': 0.002, 'e': 0.18195424947803895}",20,5,14.193926559131722,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
854,False,"{'a': 0.002, 'e': 0.1815907046450974}",25,18,15.441458254802567,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
855,False,"{'a': 0.002, 'e': 0.1812278861752166}",20,6,-0.5975126918044011,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
856,False,"{'a': 0.002, 'e': 0.1808657926171221}",30,16,-16.15684365091677,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
857,False,"{'a': 0.002, 'e': 0.18050442252243923}",20,3,5.737408349542052,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
858,False,"{'a': 0.002, 'e': 0.1801437744456871}",25,0,-14.862914876819824,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 1}",0
859,False,"{'a': 0.002, 'e': 0.17978384694427296}",25,0,27.798836439437213,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
860,False,"{'a': 0.002, 'e': 0.17942463857848634}",25,3,-15.174820874373944,"{0: 20, 1: 1, 2: 0, 3: 0, 4: 1}",1
861,False,"{'a': 0.002, 'e': 0.17906614791149322}",25,13,9.332991656024182,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
862,False,"{'a': 0.002, 'e': 0.17870837350933053}",25,19,12.184766966794113,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
863,False,"{'a': 0.002, 'e': 0.17835131394090015}",20,10,17.39649683711935,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
864,False,"{'a': 0.002, 'e': 0.17799496777796334}",25,14,10.918297739889283,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
865,False,"{'a': 0.002, 'e': 0.17763933359513495}",25,0,6.722564441801522,"{0: 22, 1: 1, 2: 2, 3: 0, 4: 0}",0
866,False,"{'a': 0.002, 'e': 0.17728440996987782}",20,0,-37.54181154200506,"{0: 17, 1: 1, 2: 0, 3: 1, 4: 1}",0
867,False,"{'a': 0.002, 'e': 0.17693019548249692}",20,12,12.575746945169765,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
868,False,"{'a': 0.002, 'e': 0.17657668871613388}",30,20,15.78916033114586,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
869,False,"{'a': 0.002, 'e': 0.1762238882567611}",25,16,3.0954053724650294,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
870,False,"{'a': 0.002, 'e': 0.17587179269317638}",30,16,15.773881474961897,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
871,False,"{'a': 0.002, 'e': 0.17552040061699686}",30,16,1.263626858268177,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
872,False,"{'a': 0.002, 'e': 0.17516971062265388}",30,21,-6.443977551725403,"{0: 8, 1: 0, 2: 0, 3: 1, 4: 0}",1
873,False,"{'a': 0.002, 'e': 0.17481972130738693}",25,16,15.494870588267183,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
874,False,"{'a': 0.002, 'e': 0.17447043127123832}",20,15,10.028473428889022,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
875,False,"{'a': 0.002, 'e': 0.1741218391170474}",25,12,20.44755124186042,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
876,False,"{'a': 0.002, 'e': 0.17377394345044514}",20,16,8.904224923412784,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
877,False,"{'a': 0.002, 'e': 0.17342674287984836}",35,3,51.7114463741155,"{0: 32, 1: 0, 2: 0, 3: 0, 4: 0}",1
878,False,"{'a': 0.002, 'e': 0.17308023601645434}",25,13,-42.86730893869791,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 1}",1
879,False,"{'a': 0.002, 'e': 0.17273442147423515}",25,5,-24.88775494710587,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",1
